Location,Year,Month,average_monthly_rainfall
PerthAirport,2011,November,1.2866666666666666
PerthAirport,2011,October,2.0451612903225804
PerthAirport,2011,September,3.413333333333333
PerthAirport,2012,April,1.7733333333333334
PerthAirport,2012,August,3.593548387096774
PerthAirport,2012,February,0.6551724137931036
PerthAirport,2012,January,0.8838709677419353
PerthAirport,2012,July,0.9870967741935484
PerthAirport,2012,June,4.48
PerthAirport,2012,March,0
PerthAirport,2012,May,1.2838709677419353
PerthAirport,2012,November,2.833333333333333
PerthAirport,2012,October,0.4451612903225806
PerthAirport,2012,September,3.46
PerthAirport,2013,April,0.26
PerthAirport,2013,August,5.180645161290323
PerthAirport,2013,December,0.02580645161290323
PerthAirport,2013,January,0.264516129032258
PerthAirport,2013,July,3.8451612903225807
PerthAirport,2013,June,0.7666666666666667
PerthAirport,2013,March,1.9419354838709677
PerthAirport,2013,May,3.619354838709678
PerthAirport,2013,November,0.2066666666666666
PerthAirport,2013,October,1.0451612903225809
PerthAirport,2013,September,5.746666666666667
PerthAirport,2014,April,0.6200000000000003
PerthAirport,2014,August,3.535483870967743
PerthAirport,2014,December,0.006451612903225808
PerthAirport,2014,February,0
PerthAirport,2014,January,0.012903225806451611
PerthAirport,2014,July,4.490322580645161
PerthAirport,2014,June,3.0733333333333333
PerthAirport,2014,March,0.14193548387096772
PerthAirport,2014,May,4.038709677419355
PerthAirport,2014,November,0.8866666666666666
PerthAirport,2014,October,1.1032258064516127
PerthAirport,2014,September,2.34
PerthAirport,2015,April,1.8666666666666667
PerthAirport,2015,August,3.3161290322580648
PerthAirport,2015,December,0.5612903225806454
PerthAirport,2015,February,1.0142857142857147
PerthAirport,2015,January,0.012903225806451618
PerthAirport,2015,July,3.187096774193548
PerthAirport,2015,June,3.3400000000000003
PerthAirport,2015,March,0.7096774193548387
PerthAirport,2015,May,2.2193548387096778
PerthAirport,2015,November,0.58
PerthAirport,2015,October,0.6193548387096776
PerthAirport,2015,September,1.56
PerthAirport,2016,April,2.053333333333333
PerthAirport,2016,August,4.245161290322581
PerthAirport,2016,December,0.2774193548387097
PerthAirport,2016,February,0.02758620689655172
PerthAirport,2016,January,0.7548387096774195
PerthAirport,2016,July,4.174193548387096
PerthAirport,2016,June,2.88
PerthAirport,2016,March,0.6903225806451616
PerthAirport,2016,May,3.4193548387096775
PerthAirport,2016,November,0.1866666666666667
PerthAirport,2016,October,1.2193548387096778
PerthAirport,2016,September,2.0599999999999996
PerthAirport,2017,April,0
PerthAirport,2017,February,3.207142857142857
PerthAirport,2017,January,1.2838709677419353
PerthAirport,2017,June,2.0959999999999996
PerthAirport,2017,March,0.6387096774193549
PerthAirport,2017,May,1.729032258064516
Portland,2009,April,2.8400000000000003
Portland,2009,August,4.187096774193549
Portland,2009,December,1.3806451612903226
Portland,2009,February,0.09285714285714286
Portland,2009,January,0.3548387096774193
Portland,2009,July,4.941935483870968
Portland,2009,June,3.3866666666666667
Portland,2009,March,1.7935483870967743
Portland,2009,May,1.6709677419354838
Portland,2009,November,2.3400000000000003
Portland,2009,October,1.5483870967741935
Portland,2009,September,3.36
Portland,2010,April,2.3866666666666667
Portland,2010,August,5.8
Portland,2010,December,4.032258064516129
Portland,2010,February,1.6
Portland,2010,January,0.5290322580645161
Portland,2010,July,3.464516129032258
Portland,2010,June,4.033333333333333
Portland,2010,March,1.038709677419355
Portland,2010,May,2.567741935483871
Portland,2010,November,1.5066666666666666
Portland,2010,October,1.8580645161290321
Portland,2010,September,3.8933333333333326
Portland,2011,August,3.387096774193548
Portland,2011,December,0.7266666666666667
Portland,2011,February,2.2
Portland,2011,January,4.825806451612903
Portland,2011,July,3.6774193548387095
Portland,2011,June,3.473333333333333
Portland,2011,March,1.5161290322580645
Portland,2011,May,2.954838709677419
Portland,2011,November,1.6066666666666667
Portland,2011,October,2.490322580645161
Portland,2011,September,2.1266666666666665
Portland,2012,April,1.3333333333333335
Portland,2012,August,3.367741935483871
Portland,2012,February,0.6344827586206896
Portland,2012,January,1.2
Portland,2012,July,3.4645161290322584
Portland,2012,June,5.746666666666667
Portland,2012,March,2.4689655172413794
Portland,2012,May,3.393548387096774
Portland,2012,November,1.02
Portland,2012,October,1.2
Portland,2012,September,2.44
Portland,2013,April,1.5466666666666666
Portland,2013,August,8.225806451612904
Portland,2013,December,1.361290322580645
Portland,2013,January,0.5161290322580646
Portland,2013,July,7.064516129032258
Portland,2013,June,3.78
Portland,2013,March,1.7266666666666666
Portland,2013,May,3.5096774193548383
Portland,2013,November,2.566666666666667
Portland,2013,October,3.9806451612903224
Portland,2013,September,2.6666666666666665
Portland,2014,April,3.12
Portland,2014,August,1.5806451612903227
Portland,2014,December,1.329032258064516
Portland,2014,February,0.6142857142857143
Portland,2014,January,0.7806451612903224
Portland,2014,July,2.935483870967742
Portland,2014,June,6.64
Portland,2014,March,1.9677419354838706
Portland,2014,May,2.9870967741935486
Portland,2014,November,0.9266666666666666
Portland,2014,October,1.096551724137931
Portland,2014,September,1.24
Portland,2015,April,2.04
Portland,2015,August,2.193548387096774
Portland,2015,December,0.8967741935483872
Portland,2015,February,0.17857142857142858
Portland,2015,January,1.7999999999999998
Portland,2015,July,3.458064516129032
Portland,2015,June,2.2999999999999994
Portland,2015,March,2.141935483870968
Portland,2015,May,3.8322580645161293
Portland,2015,November,0.9733333333333334
Portland,2015,October,0.22580645161290325
Portland,2015,September,2.0482758620689654
Portland,2016,April,1.3866666666666667
Portland,2016,August,3.52258064516129
Portland,2016,December,1.7200000000000002
Portland,2016,February,2.8068965517241384
Portland,2016,January,0.9133333333333331
Portland,2016,July,5.425806451612903
Portland,2016,June,4
Portland,2016,March,0.9612903225806452
Portland,2016,May,4.658064516129032
Portland,2016,November,2.2466666666666666
Portland,2016,October,3.703225806451613
Portland,2016,September,5.558620689655172
Portland,2017,April,3.4533333333333336
Portland,2017,February,1.392857142857143
Portland,2017,January,1.5999999999999999
Portland,2017,June,1.448
Portland,2017,March,1.9548387096774198
Portland,2017,May,2.5806451612903225
Richmond,2009,April,3.4000000000000004
Richmond,2009,August,0.21935483870967745
Richmond,2009,December,1.9103448275862067
Richmond,2009,February,5.571428571428571
Richmond,2009,January,0.5870967741935483
Richmond,2009,July,0.535483870967742
Richmond,2009,June,0.9866666666666668
Richmond,2009,March,2.2645161290322577
Richmond,2009,May,2.6322580645161286
Richmond,2009,November,0.4600000000000001
Richmond,2009,October,0.7677419354838709
Richmond,2009,September,0.13999999999999993
Richmond,2010,April,0.6230769230769232
Richmond,2010,August,0.6307692307692309
Richmond,2010,December,1.8689655172413797
Richmond,2010,February,8.866666666666665
Richmond,2010,January,0.7466666666666667
Richmond,2010,July,1.420689655172414
Richmond,2010,June,1.76551724137931
Richmond,2010,March,2.013333333333333
Richmond,2010,May,1.2896551724137935
Richmond,2010,November,3.8266666666666667
Richmond,2010,October,1.967741935483871
Richmond,2010,September,0.9259259259259262
Richmond,2011,August,0.9290322580645162
Richmond,2011,December,2.167741935483871
Richmond,2011,February,1.0571428571428574
Richmond,2011,January,1.716129032258065
Richmond,2011,July,0.9290322580645162
Richmond,2011,June,1.733333333333333
Richmond,2011,March,3.670967741935484
Richmond,2011,May,1.619354838709677
Richmond,2011,November,4.446666666666667
Richmond,2011,October,1.1870967741935483
Richmond,2011,September,2.913333333333333
Richmond,2012,April,4.524137931034483
Richmond,2012,August,0.15483870967741936
Richmond,2012,February,5.699999999999999
Richmond,2012,January,4.916129032258065
Richmond,2012,July,0.5096774193548386
Richmond,2012,June,2.4133333333333327
Richmond,2012,March,6.8100000000000005
Richmond,2012,May,0.43870967741935485
Richmond,2012,November,1.24
Richmond,2012,October,0.6516129032258065
Richmond,2012,September,1.086666666666667
Richmond,2013,April,1.6333333333333333
Richmond,2013,August,0.25517241379310346
Richmond,2013,December,0.935483870967742
Richmond,2013,January,5
Richmond,2013,July,0.05806451612903227
Richmond,2013,June,2.22
Richmond,2013,March,2.619354838709678
Richmond,2013,May,0.9548387096774195
Richmond,2013,November,2.8499999999999996
Richmond,2013,October,0.2600000000000001
Richmond,2013,September,0.8275862068965517
Richmond,2014,April,1.3800000000000003
Richmond,2014,August,3.47741935483871
Richmond,2014,December,7.4
Richmond,2014,February,2.464285714285714
Richmond,2014,January,0.72
Richmond,2014,July,0.13333333333333336
Richmond,2014,June,0.6551724137931036
Richmond,2014,March,3.6482758620689655
Richmond,2014,May,0.10967741935483873
Richmond,2014,November,0.5533333333333333
Richmond,2014,October,1.4903225806451614
Richmond,2014,September,0.6466666666666667
Richmond,2015,April,11.766666666666667
Richmond,2015,August,0.6193548387096776
Richmond,2015,December,2.541935483870968
Richmond,2015,February,3.5428571428571427
Richmond,2015,January,4.483870967741935
Richmond,2015,July,0.7806451612903227
Richmond,2015,June,2.106666666666667
Richmond,2015,March,0.8193548387096774
Richmond,2015,May,2.038709677419355
Richmond,2015,November,3.8666666666666667
Richmond,2015,October,0.6129032258064515
Richmond,2015,September,0.5866666666666666
Richmond,2016,April,0.2866666666666667
Richmond,2016,August,1.9870967741935486
Richmond,2016,December,2.5290322580645164
Richmond,2016,February,0.5071428571428571
Richmond,2016,January,8.593548387096774
Richmond,2016,July,1.8451612903225807
Richmond,2016,June,6.306666666666666
Richmond,2016,March,0.42666666666666664
Richmond,2016,May,0.13548387096774192
Richmond,2016,November,1.3533333333333335
Richmond,2016,October,0.43870967741935496
Richmond,2016,September,1.8466666666666662
Richmond,2017,April,0.8066666666666666
Richmond,2017,February,2.5714285714285716
Richmond,2017,January,0.7032258064516129
Richmond,2017,June,4.744000000000001
Richmond,2017,March,9.559999999999999
Richmond,2017,May,0.49677419354838703
Sale,2009,April,1.3
Sale,2009,August,1.2967741935483872
Sale,2009,December,1.1935483870967745
Sale,2009,February,0.9571428571428572
Sale,2009,January,0.10322580645161289
Sale,2009,July,0.8258064516129032
Sale,2009,June,0.5266666666666667
Sale,2009,March,0.6129032258064515
Sale,2009,May,0.7677419354838709
Sale,2009,November,1.3133333333333335
Sale,2009,October,1.4129032258064513
Sale,2009,September,2.126666666666667
Sale,2010,April,0.8266666666666667
Sale,2010,August,1.2322580645161292
Sale,2010,December,2.6774193548387095
Sale,2010,February,2.5
Sale,2010,January,1.038709677419355
Sale,2010,July,0.3354838709677419
Sale,2010,June,1.0733333333333333
Sale,2010,March,1.5225806451612902
Sale,2010,May,1.3548387096774193
Sale,2010,November,2.1333333333333333
Sale,2010,October,1.9483870967741932
Sale,2010,September,0.52
Sale,2011,August,1.5419354838709676
Sale,2011,December,1.6516129032258062
Sale,2011,February,3.4571428571428573
Sale,2011,January,1.270967741935484
Sale,2011,July,2.264516129032258
Sale,2011,June,0.7666666666666667
Sale,2011,March,2.193548387096774
Sale,2011,May,1.0774193548387099
Sale,2011,November,4.493333333333333
Sale,2011,October,1.9483870967741932
Sale,2011,September,1.7400000000000007
Sale,2012,April,0.7266666666666668
Sale,2012,August,1.3741935483870966
Sale,2012,February,2.8620689655172415
Sale,2012,January,1.464516129032258
Sale,2012,July,0.38064516129032255
Sale,2012,June,3.02
Sale,2012,March,2.3806451612903214
Sale,2012,May,2.6258064516129034
Sale,2012,November,1.92
Sale,2012,October,1.070967741935484
Sale,2012,September,1.38
Sale,2013,April,1.75
Sale,2013,August,1.2258064516129032
Sale,2013,December,1.0322580645161292
Sale,2013,January,0.14193548387096774
Sale,2013,July,0.7483870967741936
Sale,2013,June,5.6466666666666665
Sale,2013,March,1.2451612903225806
Sale,2013,May,0.40645161290322585
Sale,2013,November,1.2333333333333334
Sale,2013,October,1.5999999999999999
Sale,2013,September,2
Sale,2014,April,2.066666666666667
Sale,2014,August,1.3419354838709678
Sale,2014,December,4.012903225806451
Sale,2014,February,0.5071428571428571
Sale,2014,January,0.7096774193548387
Sale,2014,July,0.7806451612903227
Sale,2014,June,1.74
Sale,2014,March,1.4322580645161291
Sale,2014,May,0.8903225806451612
Sale,2014,November,2.1866666666666665
Sale,2014,October,1.8516129032258064
Sale,2014,September,1.66
Sale,2015,April,3.36
Sale,2015,August,2.9032258064516125
Sale,2015,December,1.5032258064516129
Sale,2015,February,2.223076923076923
Sale,2015,January,1.232258064516129
Sale,2015,July,0.8451612903225807
Sale,2015,June,1.0266666666666666
Sale,2015,March,0.7870967741935483
Sale,2015,May,0.7806451612903226
Sale,2015,November,1.5241379310344827
Sale,2015,October,0.7
Sale,2015,September,0.45333333333333337
Sale,2016,April,0.8666666666666665
Sale,2016,August,0.8451612903225807
Sale,2016,December,0.761290322580645
Sale,2016,February,0.21379310344827587
Sale,2016,January,3.4933333333333336
Sale,2016,July,3.3032258064516125
Sale,2016,June,2.433333333333333
Sale,2016,March,1.9548387096774196
Sale,2016,May,1.2193548387096775
Sale,2016,November,1.78
Sale,2016,October,2.1862068965517243
Sale,2016,September,1.2413793103448276
Sale,2017,April,1.7000000000000004
Sale,2017,February,1.088888888888889
Sale,2017,January,0.37419354838709684
Sale,2017,June,0.392
Sale,2017,March,0.7290322580645163
Sale,2017,May,0.48387096774193544
SalmonGums,2009,April,0.013333333333333338
SalmonGums,2009,August,0.8
SalmonGums,2009,December,0.17419354838709677
SalmonGums,2009,February,0.06666666666666668
SalmonGums,2009,January,3.6516129032258076
SalmonGums,2009,July,1.0838709677419356
SalmonGums,2009,June,1.6933333333333336
SalmonGums,2009,March,0.012903225806451618
SalmonGums,2009,May,0.051612903225806445
SalmonGums,2009,November,1.14
SalmonGums,2009,October,0.08387096774193546
SalmonGums,2009,September,1.7133333333333336
SalmonGums,2010,April,0.03333333333333334
SalmonGums,2010,August,0.8387096774193548
SalmonGums,2010,December,0.367741935483871
SalmonGums,2010,February,1.107142857142857
SalmonGums,2010,January,0.41290322580645156
SalmonGums,2010,July,0.8
SalmonGums,2010,June,0
SalmonGums,2010,March,0.7354838709677419
SalmonGums,2010,May,1.9652173913043478
SalmonGums,2010,November,0.23999999999999996
SalmonGums,2010,October,0.4516129032258065
SalmonGums,2010,September,0.58
SalmonGums,2011,August,0.8451612903225807
SalmonGums,2011,December,1.1032258064516127
SalmonGums,2011,February,0.3142857142857143
SalmonGums,2011,January,1.225806451612903
SalmonGums,2011,July,1.2258064516129032
SalmonGums,2011,June,0.4800000000000001
SalmonGums,2011,March,0.7096774193548386
SalmonGums,2011,May,0.9935483870967741
SalmonGums,2011,November,0.7466666666666668
SalmonGums,2011,October,3.3419354838709676
SalmonGums,2011,September,0.76
SalmonGums,2012,April,0.10666666666666666
SalmonGums,2012,August,0.45161290322580644
SalmonGums,2012,February,0.31724137931034474
SalmonGums,2012,January,1.5806451612903225
SalmonGums,2012,July,0.9935483870967742
SalmonGums,2012,June,1.2733333333333332
SalmonGums,2012,March,2.1172413793103453
SalmonGums,2012,May,0.43225806451612897
SalmonGums,2012,November,2.1399999999999997
SalmonGums,2012,October,0.2129032258064516
SalmonGums,2012,September,0.8533333333333334
SalmonGums,2013,April,0.32666666666666666
SalmonGums,2013,August,0.8258064516129032
SalmonGums,2013,December,0.5677419354838709
SalmonGums,2013,January,0.3483870967741935
SalmonGums,2013,July,1.4322580645161291
SalmonGums,2013,June,0.6133333333333334
SalmonGums,2013,March,4.664516129032258
SalmonGums,2013,May,1.6064516129032256
SalmonGums,2013,November,0.9866666666666667
SalmonGums,2013,October,1.3096774193548386
SalmonGums,2013,September,1.8733333333333335
SalmonGums,2014,April,0.3466666666666666
SalmonGums,2014,August,1.006451612903226
SalmonGums,2014,December,0.6387096774193548
SalmonGums,2014,February,0.985185185185185
SalmonGums,2014,January,0.6967741935483871
SalmonGums,2014,July,0.967741935483871
SalmonGums,2014,June,0.5933333333333333
SalmonGums,2014,March,0.2258064516129033
SalmonGums,2014,May,1.335483870967742
SalmonGums,2014,November,1.8133333333333335
SalmonGums,2014,October,2.22
SalmonGums,2014,September,1.4133333333333333
SalmonGums,2015,April,1.42
SalmonGums,2015,August,2.941935483870968
SalmonGums,2015,December,0.5548387096774194
SalmonGums,2015,February,0.19285714285714278
SalmonGums,2015,January,0.09677419354838711
SalmonGums,2015,July,1.1096774193548387
SalmonGums,2015,June,2.2533333333333334
SalmonGums,2015,March,1.1935483870967736
SalmonGums,2015,May,0.3032258064516129
SalmonGums,2015,November,0.8896551724137932
SalmonGums,2015,October,0.6709677419354839
SalmonGums,2015,September,0.6482758620689655
SalmonGums,2016,April,1.093333333333333
SalmonGums,2016,August,1.7290322580645163
SalmonGums,2016,December,0.5733333333333334
SalmonGums,2016,February,0.496551724137931
SalmonGums,2016,January,1.2866666666666666
SalmonGums,2016,July,1.0516129032258066
